timestamp,atm_id,hostname,os_version,cpu_usage_percent,memory_used_mb,memory_total_mb,memory_usage_percent,disk_read_bytes_per_sec,disk_write_bytes_per_sec,disk_free_gb,network_bytes_sent_per_sec,network_bytes_recv_per_sec,network_errors,process_count,system_uptime_seconds,event_log_errors_last_min,_anomaly
2026-03-24T21:41:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,15.22,1230,4096,30.03,4765.04,787.14,75.58,6059.98,4839.87,0,110,15229,0,
2026-03-24T21:42:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,11.06,1087,4096,26.54,2035.22,4086.03,28.3,608.38,2282.29,0,108,61862,0,
2026-03-24T21:42:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,34.9,640,4096,15.62,1851.55,3246.69,40.6,6714.03,5797.21,0,85,41841,0,
2026-03-24T21:42:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,27.81,1259,4096,30.74,3198.06,1814.76,35.72,2811.34,4691.03,0,111,86381,0,
2026-03-24T21:42:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,13.6,1216,4096,29.69,2884.18,4154.25,143.48,7224.6,1946.0,0,116,43748,0,
2026-03-24T21:43:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,35.54,1145,4096,27.95,2862.9,1408.0,144.6,7493.53,7500.35,0,109,76450,0,
2026-03-24T21:43:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,9.39,1467,4096,35.82,4576.52,1222.44,91.31,4137.03,6795.38,0,109,58722,0,
2026-03-24T21:43:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,9.99,639,4096,15.6,3757.78,486.68,127.0,116.07,6815.36,0,96,20210,0,
2026-03-24T21:43:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,19.32,843,4096,20.58,2006.64,4957.14,93.15,3668.57,7136.97,0,104,77097,0,
2026-03-24T21:44:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,34.68,604,4096,14.75,1064.06,3223.29,83.23,7768.88,6524.78,0,107,62288,0,
2026-03-24T21:44:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,39.9,568,4096,13.87,2075.56,4830.69,93.6,5576.75,7012.18,0,110,68723,0,
2026-03-24T21:44:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,7.29,1272,4096,31.05,334.14,4261.42,38.35,8388.36,664.47,0,115,5435,0,
2026-03-24T21:44:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,32.57,929,4096,22.68,20.16,3881.7,95.81,5456.68,578.22,0,101,58268,0,
2026-03-24T21:45:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,22.4,1185,4096,28.93,2785.72,1187.58,47.47,9806.77,762.85,0,93,84236,0,
2026-03-24T21:45:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,6.15,1303,4096,31.81,3044.72,4581.67,129.37,9412.97,4628.69,0,85,19218,0,
2026-03-24T21:45:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,14.22,1372,4096,33.5,3669.95,4444.34,48.32,8367.71,6074.67,0,85,43756,0,
2026-03-24T21:45:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,5.96,899,4096,21.95,54.85,2930.3,135.73,456.12,36.06,0,120,80349,0,
2026-03-24T21:46:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,20.44,1223,4096,29.86,4995.89,317.74,90.42,2529.31,199.26,0,106,52866,0,
2026-03-24T21:46:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,31.68,1252,4096,30.57,4579.2,3312.97,187.02,4443.86,4613.92,0,101,40124,0,
2026-03-24T21:46:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,37.95,832,4096,20.31,2071.18,4631.87,100.3,7339.98,7401.55,0,115,28442,0,
2026-03-24T21:46:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,6.17,1500,4096,36.62,1322.53,4786.49,29.21,6272.93,4018.0,0,93,32362,0,
2026-03-24T21:47:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,28.69,656,4096,16.02,3555.19,833.85,185.12,7760.4,9192.7,0,103,21807,0,
2026-03-24T21:47:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,26.62,883,4096,21.56,1654.85,3706.59,156.04,3302.24,1083.92,0,116,18806,0,
2026-03-24T21:47:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,10.33,1229,4096,30.0,1636.81,4138.56,16.67,584.26,4266.42,0,119,38847,0,
2026-03-24T21:47:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,7.7,630,4096,15.38,4826.34,180.9,148.47,4089.31,6421.86,0,83,63706,0,
2026-03-24T21:48:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,9.45,584,4096,14.26,176.62,4696.99,191.61,6657.49,4368.86,0,97,77018,0,
2026-03-24T21:48:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,36.21,424,4096,10.35,224.5,2615.64,41.01,8919.62,2319.26,0,82,77681,0,
2026-03-24T21:48:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,6.19,1298,4096,31.69,1959.66,3120.97,165.39,4387.96,1494.84,0,93,27600,0,
2026-03-24T21:48:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,5.87,890,4096,21.73,4701.77,2530.06,185.79,7634.69,5024.82,0,96,34525,0,
2026-03-24T21:49:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,13.24,1205,4096,29.42,3520.14,256.05,129.84,8628.41,4134.23,0,87,50923,0,
2026-03-24T21:49:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,38.89,1097,4096,26.78,3582.7,252.22,100.57,178.33,5196.41,0,95,48798,0,
2026-03-24T21:49:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,12.14,1001,4096,24.44,4560.28,1115.28,98.69,3620.95,2642.92,0,99,3750,0,
2026-03-24T21:49:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,23.21,1154,4096,28.17,3917.01,3175.48,180.29,6358.53,69.14,0,86,10730,0,
2026-03-24T21:50:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,29.95,707,4096,17.26,2268.77,606.02,149.08,5395.03,1181.49,0,86,71980,0,
2026-03-24T21:50:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,35.7,1408,4096,34.38,2706.01,1938.35,25.29,1314.97,9371.06,0,105,76044,0,
2026-03-24T21:50:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,17.9,671,4096,16.38,1261.84,920.8,20.5,2760.73,6751.96,0,119,22980,0,
2026-03-24T21:50:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,15.18,990,4096,24.17,4285.2,3711.68,132.43,5783.65,1286.56,0,94,36198,0,
2026-03-24T21:51:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,21.86,970,4096,23.68,2192.77,23.64,25.29,3016.34,9298.44,0,100,20979,0,
2026-03-24T21:51:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,28.29,1074,4096,26.22,1065.66,4463.43,112.49,9578.95,5018.57,0,89,4317,0,
2026-03-24T21:51:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,38.79,1137,4096,27.76,3965.85,603.86,189.15,2405.18,8916.64,0,114,34289,0,
2026-03-24T21:51:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,8.35,1280,4096,31.25,995.72,2557.28,121.65,1473.22,8277.64,0,114,54921,0,
2026-03-24T21:52:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,28.18,861,4096,21.02,932.12,20.38,117.72,7147.76,5765.07,0,108,23862,0,
2026-03-24T21:52:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,31.58,1051,4096,25.66,3372.16,1191.03,158.71,1582.64,2145.63,0,93,9561,0,
2026-03-24T21:52:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,10.16,1277,4096,31.18,2795.3,112.34,141.39,6756.27,4605.99,0,89,62303,0,
2026-03-24T21:52:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,26.69,1257,4096,30.69,4619.02,4799.04,162.67,1535.14,845.32,0,112,19978,0,
2026-03-24T21:53:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,8.44,644,4096,15.72,3251.32,1899.18,154.35,5943.03,1586.52,0,95,36766,0,
2026-03-24T21:53:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,11.91,1145,4096,27.95,2986.91,456.67,191.12,3142.42,6929.21,0,81,48266,0,
2026-03-24T21:53:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,27.22,876,4096,21.39,4671.69,1395.6,184.75,163.36,9646.87,0,111,39491,0,
2026-03-24T21:53:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,20.29,1388,4096,33.89,4529.36,440.79,128.99,9256.9,1397.51,0,116,71192,0,
2026-03-24T21:54:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,32.23,1318,4096,32.18,1274.21,1228.08,108.81,7893.55,7261.21,0,115,59537,0,
2026-03-24T21:54:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,13.33,1211,4096,29.57,2866.49,2375.41,154.75,5475.74,7277.86,0,94,41021,0,
2026-03-24T21:54:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,24.94,1082,4096,26.42,1635.24,1371.37,198.38,2502.91,6847.88,0,120,60351,0,
2026-03-24T21:54:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,33.06,1420,4096,34.67,4977.12,1371.83,39.66,2323.77,2212.08,0,82,16156,0,
2026-03-24T21:55:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,24.2,1060,4096,25.88,4464.44,2828.12,76.37,3124.28,6273.0,0,90,59843,0,
2026-03-24T21:55:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,17.95,404,4096,9.86,537.51,4829.18,190.77,6722.31,8665.71,0,104,32770,0,
2026-03-24T21:55:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,33.89,1017,4096,24.83,2743.32,2577.21,45.15,2936.25,1288.7,0,112,40436,0,
2026-03-24T21:55:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,16.62,1074,4096,26.22,3827.92,2282.63,35.9,4336.34,3644.48,0,108,33075,0,
2026-03-24T21:56:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,23.1,1310,4096,31.98,2206.97,1927.49,141.48,1626.18,4585.39,0,117,24178,0,
2026-03-24T21:56:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,7.8,1280,4096,31.25,2758.63,46.69,100.96,8143.93,548.11,0,96,35822,0,
2026-03-24T21:56:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,6.34,1385,4096,33.81,728.44,739.59,169.82,4238.43,9827.4,0,99,47276,0,
2026-03-24T21:56:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,26.05,1358,4096,33.15,1903.46,4164.86,47.53,3430.13,9264.32,0,89,45163,0,
2026-03-24T21:57:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,33.83,823,4096,20.09,2763.31,4816.3,175.01,3816.71,1822.1,0,89,83995,0,
2026-03-24T21:57:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,24.54,929,4096,22.68,574.03,2527.24,87.04,1517.87,9254.05,0,81,25666,0,
2026-03-24T21:57:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,16.84,1404,4096,34.28,4740.34,2035.13,49.33,9719.58,9174.43,0,92,61873,0,
2026-03-24T21:57:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,19.8,1496,4096,36.52,3274.35,1164.71,124.03,5014.77,6869.2,0,88,15482,0,
2026-03-24T21:58:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,39.38,624,4096,15.23,3672.28,4700.91,41.41,6808.64,323.63,0,98,85724,0,
2026-03-24T21:58:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,38.68,1415,4096,34.55,1104.35,2521.67,113.98,2878.21,4057.11,0,96,34784,0,
2026-03-24T21:58:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,25.7,1405,4096,34.3,4392.14,65.08,107.67,1558.83,9270.73,0,113,53878,0,
2026-03-24T21:58:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,29.55,584,4096,14.26,1861.37,2348.1,184.33,113.98,2272.97,0,96,27894,0,
2026-03-24T21:59:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,8.38,1259,4096,30.74,4964.26,1081.26,119.94,8791.3,7540.67,0,80,83448,0,
2026-03-24T21:59:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,15.06,1387,4096,33.86,4780.1,164.55,109.58,5559.97,5805.97,0,86,74542,0,
2026-03-24T21:59:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,8.09,566,4096,13.82,2661.76,4793.11,165.38,5436.21,8221.3,0,109,30372,0,
2026-03-24T21:59:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,34.86,1241,4096,30.3,2881.76,2957.96,54.31,9864.08,4114.23,0,86,8436,0,
2026-03-24T22:00:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,29.42,705,4096,17.21,2163.68,4893.8,98.22,1921.99,4611.5,0,87,41031,0,
2026-03-24T22:00:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,8.52,1292,4096,31.54,2758.37,3307.09,25.43,4539.12,3655.4,0,104,55437,0,
2026-03-24T22:00:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,25.56,646,4096,15.77,195.82,4660.59,36.16,7578.75,6498.56,0,85,66243,0,
2026-03-24T22:00:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,33.28,1168,4096,28.52,2935.19,483.24,53.5,3368.71,4705.22,0,96,23850,0,
2026-03-24T22:01:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,5.56,1359,4096,33.18,2979.15,2127.69,195.22,6615.24,6118.62,0,102,67407,0,
2026-03-24T22:01:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,31.44,997,4096,24.34,1264.7,3644.72,11.91,8086.4,6087.71,0,117,36277,0,
2026-03-24T22:01:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,14.09,1426,4096,34.81,1810.46,3137.62,143.37,5001.0,2151.86,0,94,17694,0,
2026-03-24T22:01:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,37.63,775,4096,18.92,4421.55,2324.13,66.22,9200.53,6241.91,0,115,26128,0,
2026-03-24T22:02:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,38.4,1088,4096,26.56,1631.01,253.73,112.98,5733.04,4518.07,0,101,71564,0,
2026-03-24T22:02:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,10.71,981,4096,23.95,4668.86,3160.55,97.67,6271.99,1798.73,0,99,12849,0,
2026-03-24T22:02:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,13.78,1261,4096,30.79,271.47,2598.74,64.69,9510.85,7741.46,0,103,20605,0,
2026-03-24T22:02:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,23.82,1150,4096,28.08,95.17,3428.12,11.5,3037.71,1809.54,0,90,79704,0,
2026-03-24T22:03:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,36.58,1076,4096,26.27,302.62,1234.62,30.11,5800.11,2168.54,0,104,78071,0,
2026-03-24T22:03:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,13.03,895,4096,21.85,2079.56,879.83,165.06,6944.82,7012.43,0,117,14711,0,
2026-03-24T22:03:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,11.16,1303,4096,31.81,681.29,2537.86,19.24,3443.75,5307.66,0,102,17052,0,
2026-03-24T22:03:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,6.79,690,4096,16.85,491.02,149.89,67.14,54.22,2979.6,0,85,34434,0,
2026-03-24T22:04:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,13.2,789,4096,19.26,3627.66,816.4,25.65,70.45,8679.53,0,114,23267,0,
2026-03-24T22:04:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,20.7,777,4096,18.97,4117.95,118.27,89.15,6362.51,8703.7,0,107,44768,0,
2026-03-24T22:04:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,29.19,957,4096,23.36,2738.2,1059.28,198.17,2679.0,7747.29,0,111,24346,0,
2026-03-24T22:04:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,25.39,607,4096,14.82,4183.19,2593.48,191.23,5008.26,3676.84,0,95,60837,0,
2026-03-24T22:05:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,27.56,869,4096,21.22,3748.76,2127.2,126.09,1224.86,5474.65,0,104,66613,0,
2026-03-24T22:05:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,35.78,1399,4096,34.16,3468.7,4282.55,86.65,9881.31,7978.87,0,84,14475,0,
2026-03-24T22:05:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,34.26,954,4096,23.29,238.71,1870.98,191.08,9067.08,9720.31,0,106,53894,0,
2026-03-24T22:05:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,13.05,1129,4096,27.56,2890.48,1992.14,64.8,7005.51,8432.06,0,91,84681,0,
2026-03-24T22:06:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,37.9,1324,4096,32.32,2023.39,1537.28,143.16,4009.23,1109.55,0,106,33627,0,
2026-03-24T22:06:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,8.54,1234,4096,30.13,2659.74,935.11,116.66,9885.82,330.16,0,97,48925,0,
2026-03-24T22:06:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,20.7,1375,4096,33.57,3947.0,2807.52,22.93,8205.08,4289.93,0,113,10534,0,
2026-03-24T22:06:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,35.29,841,4096,20.53,3880.84,4555.53,59.76,5426.12,9977.43,0,98,20042,0,
2026-03-24T22:07:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,11.74,1309,4096,31.96,4778.09,713.93,65.7,1583.8,2076.86,0,99,50010,0,
2026-03-24T22:07:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,5.37,1248,4096,30.47,1226.87,4056.79,32.4,4750.33,3611.66,0,118,70133,0,
2026-03-24T22:07:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,23.86,1148,4096,28.03,3557.01,2576.63,138.22,2576.94,5557.1,0,81,72985,0,
2026-03-24T22:07:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,22.66,635,4096,15.5,1659.52,4472.96,83.57,7865.99,5349.26,0,87,43461,0,
2026-03-24T22:08:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,15.81,904,4096,22.07,4987.64,3551.76,152.6,9384.64,9799.69,0,99,41105,0,
2026-03-24T22:08:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,21.22,570,4096,13.92,1684.69,1841.69,198.34,6797.48,1704.61,0,85,28731,0,
2026-03-24T22:08:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,28.52,531,4096,12.96,2468.92,2129.11,190.7,4223.29,3530.36,0,111,49373,0,
2026-03-24T22:08:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,5.28,1225,4096,29.91,1369.98,3208.8,30.38,9802.39,9204.41,0,102,7953,0,
2026-03-24T22:09:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,21.5,1053,4096,25.71,1064.3,646.16,18.98,9566.12,7573.22,0,90,53976,0,
2026-03-24T22:09:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,17.97,850,4096,20.75,3481.06,3597.8,93.77,6628.94,2213.64,0,105,18374,0,
2026-03-24T22:09:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,20.41,770,4096,18.8,1559.13,4556.77,139.95,9497.47,6629.38,0,92,36761,0,
2026-03-24T22:09:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,27.13,414,4096,10.11,3521.63,4097.88,125.08,1459.36,8044.35,0,93,51023,0,
2026-03-24T22:10:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,30.29,950,4096,23.19,2871.55,4444.85,12.99,199.31,1498.98,0,85,28950,0,
2026-03-24T22:10:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,19.49,630,4096,15.38,803.73,3795.26,111.5,3109.6,5274.1,0,112,72857,0,
2026-03-24T22:10:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,6.41,911,4096,22.24,4569.95,139.48,123.45,7188.04,8082.61,0,120,82554,0,
2026-03-24T22:10:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,36.77,1418,4096,34.62,3254.51,2337.6,137.12,6583.52,9736.8,0,117,31888,0,
2026-03-24T22:11:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,15.73,1004,4096,24.51,1810.27,4048.13,194.37,5985.09,4900.38,0,109,45110,0,
2026-03-24T22:11:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,13.63,957,4096,23.36,3714.5,1872.17,133.14,6556.59,6203.68,0,118,52811,0,
2026-03-24T22:11:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,23.87,944,4096,23.05,4053.44,1397.76,91.83,5247.65,9561.57,0,109,79041,0,
2026-03-24T22:11:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,15.85,513,4096,12.52,1197.52,671.76,144.95,6531.15,6182.83,0,88,41694,0,
2026-03-24T22:12:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,35.81,876,4096,21.39,399.4,3944.36,113.57,5655.14,7910.44,0,93,20780,0,
2026-03-24T22:12:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,7.82,433,4096,10.57,4610.03,2053.18,38.5,8011.41,1089.46,0,96,73113,0,
2026-03-24T22:12:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,26.78,694,4096,16.94,3662.05,4390.46,153.75,7878.9,4774.78,0,101,40407,0,
2026-03-24T22:12:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,22.1,689,4096,16.82,1183.34,1222.04,19.75,7589.73,9641.34,0,102,54596,0,
2026-03-24T22:13:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,31.87,455,4096,11.11,1433.47,636.21,50.94,7849.92,3560.44,0,91,64912,0,
2026-03-24T22:13:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,36.56,815,4096,19.9,2630.55,2620.5,152.45,9600.17,1101.05,0,81,17211,0,
2026-03-24T22:13:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,25.28,1384,4096,33.79,2509.43,2943.84,127.97,7105.49,6919.84,0,95,18373,0,
2026-03-24T22:13:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,11.44,1463,4096,35.72,4548.47,957.16,57.65,7026.27,8173.61,0,91,81764,0,
2026-03-24T22:14:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,36.48,847,4096,20.68,574.75,2585.93,78.1,8161.7,5388.48,0,89,44077,0,
2026-03-24T22:14:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,39.45,759,4096,18.53,3306.59,3153.03,47.64,2487.4,711.8,0,98,49065,0,
2026-03-24T22:14:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,18.44,647,4096,15.8,4580.57,2349.89,187.82,7017.42,6496.95,0,103,84129,0,
2026-03-24T22:14:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,31.58,431,4096,10.52,4511.32,2693.7,186.1,4846.94,9877.58,0,101,48379,0,
2026-03-24T22:15:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,22.7,1099,4096,26.83,3635.46,1661.77,199.19,1179.5,8768.76,0,117,23535,0,
2026-03-24T22:15:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,15.38,892,4096,21.78,3226.85,464.07,96.74,9229.82,3648.95,0,81,35418,0,
2026-03-24T22:15:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,33.24,1344,4096,32.81,1742.17,1508.45,129.5,9299.77,8245.37,0,118,17933,0,
2026-03-24T22:15:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,25.58,876,4096,21.39,1927.33,221.07,138.54,6308.76,3544.64,0,109,24475,0,
2026-03-24T22:16:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,36.9,451,4096,11.01,1596.64,2680.45,116.55,6073.3,2920.87,0,114,82484,0,
2026-03-24T22:16:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,35.2,469,4096,11.45,4142.83,2588.08,75.65,8156.82,9846.35,0,99,11451,0,
2026-03-24T22:16:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,29.58,498,4096,12.16,3932.19,2051.0,13.18,8313.77,5019.86,0,100,9835,0,
2026-03-24T22:16:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,13.58,1047,4096,25.56,3854.18,4623.99,61.16,2352.66,3396.69,0,83,79424,0,
2026-03-24T22:17:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,39.53,872,4096,21.29,503.93,3561.48,29.22,457.3,1088.46,0,96,33844,0,
2026-03-24T22:17:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,30.22,1148,4096,28.03,3550.66,4123.0,21.6,7603.39,9068.75,0,110,51986,0,
2026-03-24T22:17:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,16.4,402,4096,9.81,4074.76,2839.52,110.24,4701.24,319.51,0,91,78583,0,
2026-03-24T22:17:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,28.39,400,4096,9.77,1308.32,810.57,80.93,7897.81,4957.29,0,99,85789,0,
